call_id,call_datetime,call_date,call_hour,day_of_week,week_number,month,agent_id,agent_name,team,shift,skill_level,tenure_years,channel,queue,answered,resolved,disposition,speed_of_answer_sec,talk_time_sec,hold_time_sec,wrap_time_sec,handle_time_sec,sla_threshold_sec,sla_met,transfer_flag,repeat_call_flag,csat_score,quality_score
CC00111,2023-02-06 11:40:13,2023-02-06,11,Monday,6,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Billing,Y,Y,Resolved,49.0,189.0,62.0,47.0,298.0,60.0,Y,N,N,4.0,89.0
CC00112,2023-01-27 14:00:26,2023-01-27,14,Friday,4,2023-01,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Sales,Y,Y,Resolved,25.0,341.0,20.0,30.0,391.0,60.0,Y,Y,N,4.0,63.3
CC00113,2023-03-24 16:45:18,2023-03-24,16,Friday,12,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Technical,Y,Y,Resolved,36.0,416.0,12.0,50.0,478.0,20.0,N,N,N,2.0,81.6
CC00114,2023-04-05 11:27:07,2023-04-05,11,Wednesday,14,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,Y,Y,Resolved,85.0,308.0,54.0,55.0,417.0,60.0,N,N,N,5.0,94.4
CC00115,2023-02-21 09:03:10,2023-02-21,9,Tuesday,8,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Sales,Y,Y,Resolved,91.0,254.0,40.0,32.0,326.0,20.0,N,N,Y,4.0,80.8
CC00116,2023-04-13 19:07:29,2023-04-13,19,Thursday,15,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,General,Y,Y,Resolved,52.0,201.0,9.0,46.0,256.0,20.0,N,Y,N,5.0,78.6
CC00117,2023-06-29 15:28:05,2023-06-29,15,Thursday,26,2023-06,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Complaints,Y,Y,Resolved,148.0,468.0,80.0,23.0,571.0,20.0,N,Y,N,4.0,80.9
CC00118,2023-03-31 08:05:14,2023-03-31,8,Friday,13,2023-03,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Social,General,Y,Y,Resolved,3.0,109.0,29.0,59.0,197.0,60.0,Y,Y,Y,4.0,69.7
CC00119,2023-01-09 22:43:52,2023-01-09,22,Monday,2,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Billing,Y,Y,Resolved,33.0,283.0,17.0,61.0,361.0,60.0,Y,N,N,3.0,73.9
CC00120,2023-06-19 15:58:17,2023-06-19,15,Monday,25,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Sales,Y,N,Callback Scheduled,4.0,358.0,9.0,64.0,431.0,60.0,Y,N,N,2.0,62.2
CC00121,2023-02-02 19:22:26,2023-02-02,19,Thursday,5,2023-02,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,Y,Y,Resolved,24.0,244.0,7.0,41.0,292.0,60.0,Y,N,N,4.0,73.2
CC00122,2023-04-28 18:44:31,2023-04-28,18,Friday,17,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Complaints,Y,N,Transferred,189.0,384.0,44.0,41.0,469.0,60.0,N,N,Y,3.0,83.3
CC00123,2023-06-13 16:20:16,2023-06-13,16,Tuesday,24,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Retention,Y,Y,Resolved,127.0,551.0,19.0,52.0,622.0,60.0,N,N,N,4.0,66.9
CC00124,2023-01-02 21:55:34,2023-01-02,21,Monday,1,2023-01,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Billing,Y,Y,Resolved,3.0,144.0,47.0,53.0,244.0,60.0,Y,Y,N,3.0,75.7
CC00125,2023-06-28 21:28:48,2023-06-28,21,Wednesday,26,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Technical,Y,N,Escalated,46.0,401.0,59.0,28.0,488.0,60.0,Y,Y,Y,3.0,69.1
CC00126,2023-06-23 13:01:40,2023-06-23,13,Friday,25,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC00127,2023-01-05 14:05:14,2023-01-05,14,Thursday,1,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Social,Complaints,Y,Y,Resolved,38.0,495.0,24.0,58.0,577.0,60.0,Y,Y,N,4.0,51.5
CC00128,2023-02-13 21:53:09,2023-02-13,21,Monday,7,2023-02,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,Y,Y,Resolved,3.0,149.0,25.0,40.0,214.0,60.0,Y,N,N,3.0,82.9
CC00129,2023-04-07 19:53:30,2023-04-07,19,Friday,14,2023-04,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Social,Technical,Y,N,Callback Scheduled,61.0,324.0,37.0,35.0,396.0,60.0,N,N,N,3.0,83.6
CC00130,2023-02-17 13:17:49,2023-02-17,13,Friday,7,2023-02,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,Technical,Y,N,Voicemail Left,123.0,425.0,18.0,47.0,490.0,20.0,N,Y,Y,4.0,78.4
CC00131,2023-01-02 18:46:19,2023-01-02,18,Monday,1,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Email,Sales,Y,Y,Resolved,8.0,257.0,111.0,51.0,419.0,20.0,Y,N,N,4.0,69.1
CC00132,2023-02-23 15:34:30,2023-02-23,15,Thursday,8,2023-02,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,Y,Y,Resolved,56.0,282.0,6.0,46.0,334.0,60.0,Y,N,N,4.0,56.0
CC00133,2023-06-13 18:55:12,2023-06-13,18,Tuesday,24,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Social,Technical,Y,Y,Resolved,27.0,221.0,131.0,23.0,375.0,60.0,Y,N,N,4.0,88.6
CC00134,2023-05-29 12:20:47,2023-05-29,12,Monday,22,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Complaints,Y,N,Callback Scheduled,113.0,344.0,9.0,58.0,411.0,60.0,N,N,Y,4.0,92.6
CC00135,2023-02-23 15:02:08,2023-02-23,15,Thursday,8,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Sales,Y,Y,Resolved,107.0,241.0,106.0,34.0,381.0,60.0,N,N,N,4.0,90.1
CC00136,2023-06-07 13:33:58,2023-06-07,13,Wednesday,23,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,Y,Y,Resolved,39.0,257.0,5.0,18.0,280.0,60.0,Y,N,N,3.0,89.9
CC00137,2023-02-24 16:30:50,2023-02-24,16,Friday,8,2023-02,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Social,Technical,Y,N,Transferred,30.0,326.0,12.0,25.0,363.0,60.0,Y,N,N,2.0,70.9
CC00138,2023-04-28 14:20:40,2023-04-28,14,Friday,17,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,General,Y,Y,Resolved,8.0,183.0,55.0,76.0,314.0,20.0,Y,N,N,5.0,78.9
CC00139,2023-01-13 13:15:40,2023-01-13,13,Friday,2,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,Technical,Y,Y,Resolved,3.0,378.0,1.0,45.0,424.0,20.0,Y,N,N,4.0,75.0
CC00140,2023-02-02 18:06:48,2023-02-02,18,Thursday,5,2023-02,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Complaints,Y,Y,Resolved,8.0,442.0,18.0,50.0,510.0,20.0,Y,N,Y,5.0,74.3
CC00141,2023-04-18 16:02:20,2023-04-18,16,Tuesday,16,2023-04,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Chat,Technical,Y,Y,Resolved,61.0,369.0,105.0,29.0,503.0,20.0,N,N,N,3.0,99.0
CC00142,2023-02-22 15:33:26,2023-02-22,15,Wednesday,8,2023-02,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,General,Y,Y,Resolved,100.0,207.0,20.0,50.0,277.0,20.0,N,Y,N,4.0,88.6
CC00143,2023-01-30 14:39:43,2023-01-30,14,Monday,5,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,Complaints,Y,N,Escalated,62.0,417.0,15.0,27.0,459.0,60.0,N,N,Y,3.0,66.9
CC00144,2023-04-03 19:16:42,2023-04-03,19,Monday,14,2023-04,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC00145,2023-02-27 09:28:22,2023-02-27,9,Monday,9,2023-02,AGT010,James Park,Beta,Morning,Lead,7.2,Social,Technical,Y,N,Voicemail Left,91.0,347.0,40.0,66.0,453.0,60.0,N,N,N,2.0,64.8
CC00146,2023-06-13 12:12:24,2023-06-13,12,Tuesday,24,2023-06,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Billing,Y,Y,Resolved,71.0,317.0,3.0,41.0,361.0,20.0,N,N,N,3.0,56.3
CC00147,2023-05-09 16:44:18,2023-05-09,16,Tuesday,19,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,General,Y,Y,Resolved,14.0,135.0,2.0,35.0,172.0,60.0,Y,N,N,4.0,94.4
CC00148,2023-01-04 12:58:38,2023-01-04,12,Wednesday,1,2023-01,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,General,Y,Y,Resolved,40.0,177.0,12.0,44.0,233.0,20.0,N,N,N,5.0,54.1
CC00149,2023-03-23 13:14:40,2023-03-23,13,Thursday,12,2023-03,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,75.0,299.0,78.0,50.0,427.0,60.0,N,Y,N,4.0,82.6
CC00150,2023-02-20 09:57:40,2023-02-20,9,Monday,8,2023-02,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,Technical,Y,Y,Resolved,18.0,397.0,23.0,35.0,455.0,20.0,Y,N,N,5.0,85.3
CC00151,2023-05-11 21:08:05,2023-05-11,21,Thursday,19,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Email,Technical,Y,N,Callback Scheduled,9.0,242.0,22.0,53.0,317.0,20.0,Y,N,N,3.0,64.8
CC00152,2023-05-11 12:53:10,2023-05-11,12,Thursday,19,2023-05,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,General,Y,N,Callback Scheduled,90.0,171.0,30.0,45.0,246.0,60.0,N,N,Y,4.0,80.6
CC00153,2023-05-02 13:29:04,2023-05-02,13,Tuesday,18,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Retention,Y,Y,Resolved,51.0,540.0,69.0,40.0,649.0,60.0,Y,N,N,4.0,67.6
CC00154,2023-05-23 17:05:50,2023-05-23,17,Tuesday,21,2023-05,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Technical,Y,Y,Resolved,60.0,339.0,18.0,33.0,390.0,60.0,Y,N,N,4.0,67.2
CC00155,2023-05-12 12:37:24,2023-05-12,12,Friday,19,2023-05,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Complaints,Y,Y,Resolved,3.0,470.0,23.0,69.0,562.0,20.0,Y,N,N,5.0,55.8
CC00156,2023-03-24 15:01:39,2023-03-24,15,Friday,12,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Sales,Y,Y,Resolved,65.0,179.0,37.0,16.0,232.0,20.0,N,N,N,4.0,69.6
CC00157,2023-03-21 09:40:52,2023-03-21,9,Tuesday,12,2023-03,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,General,Y,Y,Resolved,3.0,144.0,13.0,34.0,191.0,60.0,Y,N,N,3.0,76.4
CC00158,2023-02-10 10:02:02,2023-02-10,10,Friday,6,2023-02,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Technical,Y,Y,Resolved,95.0,357.0,11.0,76.0,444.0,60.0,N,N,N,4.0,99.4
CC00159,2023-02-17 14:29:23,2023-02-17,14,Friday,7,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,General,Y,Y,Resolved,45.0,150.0,23.0,54.0,227.0,20.0,N,N,N,5.0,72.3
CC00160,2023-05-31 10:56:26,2023-05-31,10,Wednesday,22,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,General,Y,N,Callback Scheduled,118.0,173.0,4.0,23.0,200.0,20.0,N,N,N,3.0,85.4
CC00161,2023-04-11 08:44:23,2023-04-11,8,Tuesday,15,2023-04,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Technical,Y,Y,Resolved,4.0,277.0,52.0,50.0,379.0,60.0,Y,N,N,3.0,65.3
CC00162,2023-05-10 13:43:23,2023-05-10,13,Wednesday,19,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Retention,N,N,Abandoned,,,,,,,,N,Y,,
CC00163,2023-05-23 16:12:07,2023-05-23,16,Tuesday,21,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Email,General,Y,Y,Resolved,20.0,144.0,27.0,12.0,183.0,20.0,Y,N,N,4.0,86.1
CC00164,2023-03-17 08:03:50,2023-03-17,8,Friday,11,2023-03,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Retention,Y,N,Transferred,146.0,428.0,14.0,43.0,485.0,60.0,N,N,N,3.0,79.9
CC00165,2023-03-16 11:52:55,2023-03-16,11,Thursday,11,2023-03,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,General,Y,N,Transferred,28.0,226.0,12.0,31.0,269.0,60.0,Y,N,N,4.0,81.7
CC00166,2023-04-10 10:08:34,2023-04-10,10,Monday,15,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC00167,2023-01-10 10:00:22,2023-01-10,10,Tuesday,2,2023-01,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,Technical,Y,Y,Resolved,41.0,267.0,20.0,52.0,339.0,20.0,N,Y,Y,3.0,64.1
CC00168,2023-03-03 16:03:08,2023-03-03,16,Friday,9,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Sales,Y,Y,Resolved,181.0,315.0,16.0,45.0,376.0,20.0,N,Y,N,1.0,79.5
CC00169,2023-06-20 15:49:23,2023-06-20,15,Tuesday,25,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Billing,Y,N,Callback Scheduled,53.0,182.0,1.0,51.0,234.0,60.0,Y,N,Y,2.0,75.2
CC00170,2023-01-17 12:29:41,2023-01-17,12,Tuesday,3,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Social,Billing,Y,Y,Resolved,185.0,206.0,3.0,38.0,247.0,60.0,N,Y,N,4.0,68.5
CC00171,2023-05-24 19:43:06,2023-05-24,19,Wednesday,21,2023-05,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Complaints,N,N,Abandoned,,,,,,,,N,Y,,
CC00172,2023-01-30 13:38:09,2023-01-30,13,Monday,5,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,N,N,Abandoned,,,,,,,,N,Y,,
CC00173,2023-04-27 14:38:33,2023-04-27,14,Thursday,17,2023-04,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,Y,Y,Resolved,16.0,314.0,16.0,79.0,409.0,60.0,Y,N,N,4.0,87.9
CC00174,2023-02-10 22:41:41,2023-02-10,22,Friday,6,2023-02,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Email,Sales,Y,Y,Resolved,88.0,341.0,0.0,56.0,397.0,20.0,N,N,N,3.0,75.8
CC00175,2023-06-05 19:56:14,2023-06-05,19,Monday,23,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,Y,Y,Resolved,42.0,150.0,23.0,44.0,217.0,60.0,Y,N,N,3.0,75.5
CC00176,2023-02-03 17:27:20,2023-02-03,17,Friday,5,2023-02,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,Technical,Y,N,Escalated,25.0,250.0,46.0,10.0,306.0,20.0,N,N,N,4.0,62.6
CC00177,2023-01-25 09:53:05,2023-01-25,9,Wednesday,4,2023-01,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC00178,2023-02-16 08:37:35,2023-02-16,8,Thursday,7,2023-02,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Chat,General,Y,N,Callback Scheduled,127.0,307.0,32.0,35.0,374.0,20.0,N,Y,N,4.0,94.7
CC00179,2023-06-01 12:18:38,2023-06-01,12,Thursday,22,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,Y,Resolved,73.0,360.0,1.0,47.0,408.0,60.0,N,Y,Y,3.0,78.2
CC00180,2023-02-24 21:30:14,2023-02-24,21,Friday,8,2023-02,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Email,Technical,Y,N,Callback Scheduled,67.0,212.0,12.0,30.0,254.0,20.0,N,N,Y,2.0,82.4
CC00181,2023-04-11 11:51:27,2023-04-11,11,Tuesday,15,2023-04,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Email,Retention,Y,Y,Resolved,79.0,524.0,29.0,33.0,586.0,20.0,N,N,N,3.0,73.0
CC00182,2023-01-10 16:01:11,2023-01-10,16,Tuesday,2,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,General,Y,Y,Resolved,41.0,167.0,117.0,58.0,342.0,60.0,Y,N,N,5.0,82.1
CC00183,2023-05-05 08:11:55,2023-05-05,8,Friday,18,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,General,Y,Y,Resolved,18.0,147.0,17.0,15.0,179.0,60.0,Y,N,N,4.0,72.7
CC00184,2023-01-11 09:47:33,2023-01-11,9,Wednesday,2,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Technical,Y,Y,Resolved,93.0,306.0,42.0,49.0,397.0,60.0,N,N,N,4.0,84.8
CC00185,2023-05-12 16:46:20,2023-05-12,16,Friday,19,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,Sales,Y,Y,Resolved,43.0,307.0,51.0,35.0,393.0,20.0,N,N,N,5.0,76.3
CC00186,2023-01-19 10:10:48,2023-01-19,10,Thursday,3,2023-01,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Chat,General,Y,N,Escalated,39.0,228.0,35.0,18.0,281.0,20.0,N,N,N,4.0,84.1
CC00187,2023-06-23 15:26:17,2023-06-23,15,Friday,25,2023-06,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Phone,Sales,Y,Y,Resolved,12.0,265.0,48.0,32.0,345.0,60.0,Y,N,N,5.0,80.7
CC00188,2023-02-09 16:43:43,2023-02-09,16,Thursday,6,2023-02,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Chat,Sales,Y,Y,Resolved,84.0,270.0,42.0,45.0,357.0,20.0,N,N,N,3.0,83.8
CC00189,2023-03-21 18:38:03,2023-03-21,18,Tuesday,12,2023-03,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Technical,Y,Y,Resolved,8.0,377.0,168.0,39.0,584.0,60.0,Y,N,N,5.0,71.2
CC00190,2023-02-20 16:18:20,2023-02-20,16,Monday,8,2023-02,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Technical,Y,Y,Resolved,29.0,197.0,47.0,63.0,307.0,60.0,Y,N,Y,3.0,100.0
CC00191,2023-02-16 19:34:45,2023-02-16,19,Thursday,7,2023-02,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Sales,Y,N,Transferred,41.0,424.0,33.0,63.0,520.0,60.0,Y,N,Y,3.0,69.4
CC00192,2023-05-23 12:27:01,2023-05-23,12,Tuesday,21,2023-05,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Phone,Billing,Y,Y,Resolved,22.0,281.0,46.0,59.0,386.0,60.0,Y,N,N,3.0,73.7
CC00193,2023-06-02 18:45:40,2023-06-02,18,Friday,22,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Billing,Y,N,Escalated,13.0,330.0,192.0,54.0,576.0,60.0,Y,N,N,2.0,98.2
CC00194,2023-06-14 17:05:27,2023-06-14,17,Wednesday,24,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Email,Technical,Y,Y,Resolved,29.0,290.0,25.0,61.0,376.0,20.0,N,N,Y,3.0,62.6
CC00195,2023-01-30 19:55:19,2023-01-30,19,Monday,5,2023-01,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Chat,Technical,Y,N,Transferred,90.0,331.0,10.0,18.0,359.0,20.0,N,N,N,2.0,56.9
CC00196,2023-02-10 11:57:49,2023-02-10,11,Friday,6,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,General,Y,Y,Resolved,89.0,141.0,4.0,5.0,150.0,60.0,N,N,N,4.0,97.3
CC00197,2023-02-22 15:06:09,2023-02-22,15,Wednesday,8,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Billing,Y,Y,Resolved,9.0,180.0,41.0,49.0,270.0,60.0,Y,N,N,4.0,73.6
CC00198,2023-01-27 10:49:40,2023-01-27,10,Friday,4,2023-01,AGT002,Brandon Cole,Alpha,Morning,Junior,1.1,Phone,General,N,N,Abandoned,,,,,,,,N,Y,,
CC00199,2023-06-09 13:55:40,2023-06-09,13,Friday,23,2023-06,AGT008,Hassan Mirza,Delta,Morning,Junior,1.9,Phone,Technical,Y,Y,Resolved,17.0,295.0,44.0,68.0,407.0,60.0,Y,Y,N,3.0,75.8
CC00200,2023-04-19 22:17:37,2023-04-19,22,Wednesday,16,2023-04,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Sales,Y,Y,Resolved,37.0,156.0,69.0,29.0,254.0,60.0,Y,N,N,4.0,77.0
CC00201,2023-06-12 12:03:23,2023-06-12,12,Monday,24,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Email,Billing,Y,Y,Resolved,29.0,293.0,119.0,31.0,443.0,20.0,N,N,N,3.0,82.8
CC00202,2023-02-02 18:29:37,2023-02-02,18,Thursday,5,2023-02,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,General,N,N,Abandoned,,,,,,,,N,Y,,
CC00203,2023-06-12 11:20:38,2023-06-12,11,Monday,24,2023-06,AGT010,James Park,Beta,Morning,Lead,7.2,Phone,Billing,Y,Y,Resolved,18.0,195.0,57.0,32.0,284.0,60.0,Y,N,N,3.0,76.7
CC00204,2023-02-07 13:45:05,2023-02-07,13,Tuesday,6,2023-02,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Phone,Billing,Y,Y,Resolved,67.0,190.0,18.0,46.0,254.0,60.0,N,N,N,4.0,86.8
CC00205,2023-06-07 19:33:33,2023-06-07,19,Wednesday,23,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Technical,Y,Y,Resolved,43.0,321.0,49.0,34.0,404.0,20.0,N,N,N,3.0,66.4
CC00206,2023-05-19 14:49:21,2023-05-19,14,Friday,20,2023-05,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Billing,Y,Y,Resolved,32.0,259.0,63.0,41.0,363.0,20.0,N,N,N,4.0,57.2
CC00207,2023-05-01 09:21:06,2023-05-01,9,Monday,18,2023-05,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,Technical,Y,Y,Resolved,3.0,390.0,23.0,43.0,456.0,20.0,Y,N,N,4.0,67.0
CC00208,2023-02-23 17:05:37,2023-02-23,17,Thursday,8,2023-02,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Chat,Complaints,Y,N,Escalated,183.0,370.0,10.0,23.0,403.0,20.0,N,N,N,4.0,89.0
CC00209,2023-05-22 10:38:45,2023-05-22,10,Monday,21,2023-05,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Email,Technical,Y,Y,Resolved,33.0,358.0,47.0,32.0,437.0,20.0,N,N,N,3.0,71.2
CC00210,2023-04-28 14:42:44,2023-04-28,14,Friday,17,2023-04,AGT004,David Osei,Beta,Afternoon,Junior,0.7,Email,General,Y,N,Transferred,9.0,303.0,2.0,28.0,333.0,20.0,Y,N,N,3.0,92.9
CC00211,2023-06-01 20:23:01,2023-06-01,20,Thursday,22,2023-06,AGT006,Felix Nguyen,Gamma,Evening,Mid,2.3,Phone,Billing,N,N,Abandoned,,,,,,,,N,Y,,
CC00212,2023-06-23 15:14:08,2023-06-23,15,Friday,25,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Technical,Y,Y,Resolved,55.0,224.0,0.0,41.0,265.0,60.0,Y,N,Y,5.0,78.7
CC00213,2023-06-30 12:42:21,2023-06-30,12,Friday,26,2023-06,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Email,Sales,Y,Y,Resolved,11.0,298.0,23.0,49.0,370.0,20.0,Y,N,N,3.0,52.5
CC00214,2023-02-24 10:11:53,2023-02-24,10,Friday,8,2023-02,AGT007,Grace Okafor,Delta,Morning,Lead,6.5,Chat,Sales,Y,Y,Resolved,30.0,245.0,5.0,59.0,309.0,20.0,N,N,N,3.0,71.1
CC00215,2023-06-07 08:26:23,2023-06-07,8,Wednesday,23,2023-06,AGT010,James Park,Beta,Morning,Lead,7.2,Chat,Technical,Y,Y,Resolved,46.0,198.0,55.0,63.0,316.0,20.0,N,N,N,4.0,77.6
CC00216,2023-04-12 22:47:50,2023-04-12,22,Wednesday,15,2023-04,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Sales,Y,Y,Resolved,57.0,251.0,54.0,52.0,357.0,60.0,Y,N,N,5.0,88.2
CC00217,2023-06-19 15:23:43,2023-06-19,15,Monday,25,2023-06,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Email,Retention,Y,N,Callback Scheduled,3.0,528.0,83.0,25.0,636.0,20.0,Y,N,N,3.0,84.0
CC00218,2023-05-17 18:10:52,2023-05-17,18,Wednesday,20,2023-05,AGT003,Carmen Diaz,Beta,Afternoon,Senior,5.8,Phone,Sales,N,N,Abandoned,,,,,,,,N,Y,,
CC00219,2023-01-19 19:55:23,2023-01-19,19,Thursday,3,2023-01,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Chat,Billing,Y,N,Transferred,45.0,232.0,18.0,30.0,280.0,20.0,N,N,Y,1.0,86.2
CC00220,2023-04-12 13:48:10,2023-04-12,13,Wednesday,15,2023-04,AGT009,Isla Torres,Alpha,Afternoon,Mid,3.7,Phone,Complaints,Y,N,Escalated,3.0,389.0,9.0,47.0,445.0,60.0,Y,N,N,3.0,72.9
CC00221,2023-03-21 22:28:56,2023-03-21,22,Tuesday,12,2023-03,AGT005,Elena Petrov,Gamma,Evening,Mid,4.1,Phone,Billing,Y,Y,Resolved,166.0,183.0,53.0,61.0,297.0,60.0,N,Y,N,4.0,98.1
CC00222,2023-06-29 13:15:24,2023-06-29,13,Thursday,26,2023-06,AGT001,Aaliya Khan,Alpha,Morning,Senior,3.2,Social,Technical,Y,Y,Resolved,34.0,383.0,10.0,20.0,413.0,60.0,Y,N,N,4.0,96.5
